x_usteps,y_usteps,distance_mm
41000,49000,338.02186431368614
42000,49000,337.9612197843547
43000,49000,337.4087244398323
44000,49000,336.37153677732056
45000,49000,334.8630952901084
46000,49000,332.90294434951386
47000,49000,330.5164809750086
48000,49000,327.7346257735394
49000,49000,324.59342231157643
50000,49000,321.1335701106899
51000,49000,317.3998973174756
52000,49000,313.440779880268
53000,49000,309.30751475817385
54000,49000,305.05365528354804
55000,49000,300.7343172893955
56000,49000,296.4054649919764
57000,49000,292.1231858811928
58000,49000,287.94296401376045
59000,49000,283.9189611248621
60000,49000,280.1033148726784
0,50000,300.0
1000,50000,295.9020599670744
2000,50000,291.8572155711502
3000,50000,287.9178745068366
4000,50000,284.13507749739824
5000,50000,280.55783697719204
6000,50000,277.2325020539653
7000,50000,274.2021579789838
8000,50000,271.5060679058569
9000,50000,269.1791641710014
10000,50000,267.2515956870538
11000,50000,265.7483373135037
12000,50000,264.68886626580087
13000,50000,264.08690975559557
14000,50000,263.95026713185325
15000,50000,264.2807088273013
16000,50000,265.0739534195249
17000,50000,266.3197231039238
18000,50000,268.00187685978557
19000,50000,270.0986195840866
20000,50000,272.5827844833453
21000,50000,275.42218506466935
22000,50000,278.5800321653684
23000,50000,282.0154106178173
24000,50000,285.68380937358495
25000,50000,289.53769821818616
26000,50000,293.52714360415746
27000,50000,297.6004556233138
28000,50000,301.70485773558266
29000,50000,305.7871705769641
30000,50000,309.79450098674573
31000,50000,313.67492732647673
32000,50000,317.3781722112542
33000,50000,320.8562539369659
34000,50000,324.0641081631664
35000,50000,326.96017179664796
36000,50000,329.5069215105243
37000,50000,331.67135992141385
38000,50000,333.4254431254886
39000,50000,334.74644405394673
40000,50000,335.6172469400342
41000,50000,336.02656908230404
42000,50000,335.9691070308013
43000,50000,335.4456053020888
44000,50000,334.46284673279524
45000,50000,333.03356459667174
46000,50000,331.1762776238272
47000,50000,328.9150500597423
48000,50000,326.27917987289766
49000,50000,323.3028191508053
50000,50000,320.02453160284483
51000,50000,316.4867929031926
52000,50000,312.7354403477322
53000,50000,308.8190789555581
54000,50000,304.7884517100167
55000,50000,300.69578209885975
56000,50000,296.5940974719982
57000,50000,292.53654198388347
58000,50000,288.5756880224905
59000,50000,284.7628550464887
60000,50000,281.1474446561979
0,51000,300.0
1000,51000,296.20316818211074
2000,51000,292.45553064289277
3000,51000,288.8056442672189
4000,51000,285.30079941086353
5000,51000,281.9864071751956
6000,51000,278.90541103074196
7000,51000,276.09773041301764
8000,51000,273.5997434997647
9000,51000,271.4438158710831
10000,51000,269.6578811594451
11000,51000,268.265079122972
12000,51000,267.2834558313352
13000,51000,266.7257298488733
14000,51000,266.5991274444125
15000,51000,266.9052889629203
16000,51000,267.64024757210547
17000,51000,268.7944806593356
18000,51000,270.35303321294094
19000,51000,272.2957115892935
20000,51000,274.5973451550866
21000,51000,277.2281124148037
22000,51000,280.1539273978511
23000,51000,283.33688129906693
24000,51000,286.7357336504178
25000,51000,290.3064466599354
26000,51000,294.0027557946431
27000,51000,297.77676921462046
28000,51000,301.5795882915382
29000,51000,305.36194117181435
30000,51000,309.0748211755248
31000,51000,312.6701217595472
32000,51000,316.1012598179342
33000,51000,319.32377924362083
34000,51000,322.2959269313197
35000,51000,324.9791937585272
36000,51000,327.3388135353307
37000,51000,329.3442134582915
38000,51000,330.96941023202305
39000,51000,332.1933467260499
40000,51000,333.0001648049973
41000,51000,333.3794107971421
42000,51000,333.3261709391369
43000,51000,332.841135041997
44000,51000,331.93058755344987
45000,51000,330.60632613244996
46000,51000,328.88550879086165
47000,51000,326.79043158284395
48000,51000,324.34823972234165
49000,51000,321.59057587163653
50000,51000,318.55317015796624
51000,51000,315.2753772302283
52000,51000,311.79966635397034
53000,51000,308.17107115133535
54000,51000,304.436606115497
55000,51000,300.6446574596121
56000,51000,296.8443561928566
57000,51000,293.0849415463893
58000,51000,289.41512299711854
59000,51000,285.8824491553186
60000,51000,282.5326916932057
0,52000,300.0
1000,52000,296.5729760942468
2000,52000,293.19035498986045
3000,52000,289.89596417597636
4000,52000,286.7324879713961
5000,52000,283.74091447815897
6000,52000,280.9600045124272
7000,52000,278.42578939356787
8000,52000,276.17110409841155
9000,52000,274.2251618294508
10000,52000,272.61317550915595
11000,52000,271.35603110458015
12000,52000,270.4700170148769
13000,52000,269.96661302796576
14000,52000,269.85234158076366
15000,52000,270.12868325015353
16000,52000,270.79205756964524
17000,52000,271.83386942028125
18000,52000,273.24062039471534
19000,52000,274.99408369155714
20000,52000,277.07154027393534
21000,52000,279.44607323245214
22000,52000,282.0869165385663
23000,52000,284.9598536697245
24000,52000,288.0276609413882
25000,52000,291.2505898018515
26000,52000,294.5868818409177
27000,52000,297.9933098396395
28000,52000,301.42573785092185
29000,52000,304.83969305421203
30000,52000,308.1909419749457
31000,52000,311.43606360286725
32000,52000,314.53301198352233
33000,52000,317.4416609936124
34000,52000,320.12432424173994
35000,52000,322.54624335836456
36000,52000,324.67603834835944
37000,52000,326.4861141711023
38000,52000,327.953018280178
39000,52000,329.05774449016997
40000,52000,329.78597923344176
41000,52000,330.1282870162404
42000,52000,330.0802326712302
43000,52000,329.6424388224705
44000,52000,328.82057781828485
45000,52000,327.62529823654233
46000,52000,326.07208691459965
47000,52000,324.1810682915344
48000,52000,321.97674366252573
49000,52000,319.4876737237757
50000,52000,316.74610852113096
51000,52000,313.7875695970363
52000,52000,310.65038974980143
53000,52000,307.3752163683678
54000,52000,304.0044847776985
55000,52000,300.5818684184808
56000,52000,297.1517129849764
57000,52000,293.7584618527089
58000,52000,290.446080240526
59000,52000,287.25748556797936
60000,52000,284.23399138868814
